Player,Team,Number,Position,Height,Weight,Last Attended,Country
JeffMalone,WAS,25,G,193.04,92.98636,Mississippi State,USA
KarlMalone,UTA,32,F,205.74,117.480328,Louisiana Tech,USA
MosesMalone,HOU,24,C,208.28,97.52228,Petersburg HS (VA),USA
MattMaloney,HOU,12,G,190.5,90.7184,Pennsylvania,USA
SteveMalovic,LAC,,F,208.28,104.32616,San Diego State,USA
SandroMamukelashvili,MIL,54,F-C,208.28,108.86207999999999,Seton Hall,Georgia
TedManakas,SAC,23,G,187.96,81.64656,Princeton,USA
JohnMandic,JET,,F,193.04,92.98636,Oregon State,USA
KarimMane,ORL,4,G,190.5,86.18248,Vanier,Senegal
FrankMangiapane,NYK,5,G,177.8,88.45044,New York University,USA
MarcusMann,GSW,34,F,203.2,111.13004,Mississippi Valley State,USA
TeranceMann,LAC,14,G-F,195.58,97.52228,Florida State,USA
TreMann,OKC,23,G,190.5,80.739376,Florida,USA
DannyManning,LAC,15,F-C,208.28,110.676448,Kansas,USA
EdManning,WAS,35,F,200.66,95.25431999999999,Jackson State,USA
RichardManning,MEM,50,C,210.82,111.13004,Washington,USA
NicoMannion,GSW,2,G,187.96,86.18248,Arizona,Italy
PaceMannion,UTA,5,G,200.66,86.18248,Utah,USA
NickMantis,WAS,23,G,190.5,86.18248,Northwestern,USA
PeteMaravich,UTA,7,G,195.58,89.357624,Louisiana State,USA
PeterMaravich,PIT,,G,182.88,83.91452,Davis & Elkins,USA
DevynMarble,ORL,11,F,198.12,90.7184,Iowa,USA
RoyMarble,ATL,5,G,198.12,86.18248,Iowa,USA
StephonMarbury,NYK,8,G,187.96,92.98636,Georgia Tech,USA
SarunasMarciulionis,CLE,78,G,195.58,90.7184,Statyba,Lithuania
SaulMariaschin,BOS,4,G,180.34,74.84268,Harvard,USA
JackMarin,WAS,24,F,198.12,90.7184,Duke,USA
ShawnMarion,PHX,31,G-F,200.66,103.418976,UNLV,USA
BobanMarjanovic,HOU,51,C,223.52,131.54167999999999,Crvena zvezda,Serbia
LauriMarkkanen,UTA,23,F-C,213.36,108.86207999999999,Arizona,Finland
DamirMarkota,MIL,52,F,208.28,102.0582,Cibona,Croatia
SeanMarks,NOP,4,F-C,208.28,113.398,California,New Zealand
HarveyMarlatt,DET,26,G,190.5,83.91452,Eastern Michigan,USA
EricMarsh,GSW,21,G,190.5,90.7184,Manhattan,USA
JimMarsh,POR,41,F,200.66,97.52228,Southern California,USA
DonnyMarshall,CLE,13,F,200.66,104.32616,Connecticut,USA
DonyellMarshall,GSW,8,F,205.74,111.13004,Connecticut,USA
KendallMarshall,LAL,5,G,193.04,90.7184,North Carolina,USA
NajiMarshall,NOP,8,F,200.66,99.79024,Xavier,USA
RawleMarshall,IND,2,G-F,200.66,86.18248,Oakland,USA
TomMarshall,SAC,20,F,193.04,97.52228,Western Kentucky,USA
VesterMarshall,OKC,45,F,200.66,90.7184,Oklahoma,USA
BillMartin,IND,26,F,200.66,92.98636,Georgetown,USA
BobMartin,LAC,42,C,213.36,113.398,Minnesota,USA
BrianMartin,POR,35,F,205.74,96.161504,Kansas,USA
CalebMartin,MIA,16,F,195.58,92.98636,Nevada,USA
CartierMartin,WAS,35,F,200.66,99.79024,Kansas State,USA
CodyMartin,CHA,11,F,198.12,92.98636,Nevada,USA
CuonzoMartin,MEM,40,G-F,198.12,97.52228,Purdue,USA
DarrickMartin,LAC,2,G,180.34,77.11064,UCLA,USA
DonMartin,BOM,,C,200.66,95.25431999999999,Central Missouri,USA
DonaldMartin,PRO,,G,172.72,72.57472,Georgetown,USA
FernandoMartin,POR,10,C,205.74,99.79024,Real Madrid,Spain
JarellMartin,MEM,2,F,208.28,108.408488,Louisiana State,USA
JeffMartin,LAC,15,G,195.58,88.45044,Murray State,USA
JeremiahMartin,CLE,3,G,187.96,83.91452,Memphis,USA
KelanMartin,NOP,21,F,195.58,104.32616,Butler,USA
KenyonMartin,DEN,3,F,205.74,102.0582,Cincinnati,USA
KevinMartin,SAC,23,G,200.66,90.264808,Western Carolina,USA
LarueMartin,POR,35,C,210.82,94.347136,Loyola-Chicago,USA
MoMartin,DEN,11,G,198.12,90.7184,St. Joseph's (PA),USA
PhilMartin,ATL,6,G,190.5,86.18248,Toledo,USA
RonaldMartin,NYK,7,G,187.96,83.91452,St. Bonaventure,USA
SlaterMartin,LAL,22,G,177.8,77.11064,Texas-Austin,USA
TyreseMartin,ATL,22,G,198.12,97.52228,Connecticut,USA
KenyonMartin Jr.,HOU,6,F,200.66,97.52228,IMG Academy (FL),USA
JamalMashburn,DAL,24,F,203.2,112.037224,Kentucky,USA
AlMasino,ATL,12,G,177.8,78.925008,Canisius,USA
AnthonyMason,NYK,17,F,203.2,115.66596,Tennessee State,USA
DesmondMason,MIL,34,G-F,195.58,100.697424,Oklahoma State,USA
FrankMason III,SAC,15,G,180.34,86.18248,Kansas,USA
RogerMason Jr.,WAS,8,G,195.58,92.98636,Virginia,USA
TonyMassenburg,MEM,34,F-C,205.74,113.398,Maryland,USA
EddieMast,NYK,25,F,205.74,99.79024,Temple,USA
YanteMaten,MIA,00,F,203.2,108.86207999999999,Georgia,USA
GarrisonMathews,HOU,25,G,198.12,97.52228,Lipscomb,USA
MangokMathiang,CHA,9,F-C,208.28,104.32616,Louisville,Australia
DakotaMathias,MEM,33,G,193.04,90.7184,Purdue,USA
BennedictMathurin,IND,00,G-F,195.58,95.25431999999999,Arizona,USA
WesMatthews,ATL,1,G,185.42000000000002,77.11064,Wisconsin,USA
WesleyMatthews,MIL,23,G,195.58,99.79024,Marquette,USA
ArielMaughan,BOM,,F,193.04,86.18248,Utah State,USA
MarlonMaxey,MIN,25,F,203.2,113.398,Texas-El Paso,USA
TyreseMaxey,PHI,0,G,187.96,90.7184,Kentucky,USA
JasonMaxiell,DET,54,F,200.66,117.93392,Cincinnati,USA
CedricMaxwell,BOS,31,F,203.2,92.98636,North Carolina-Charlotte,USA
VernonMaxwell,HOU,3,G,193.04,86.18248,Florida,USA
DonMay,ATL,23,F,193.04,90.7184,Dayton,USA
ScottMay,CHI,24,F,198.12,97.52228,Indiana,USA
SeanMay,CHA,42,C-F,205.74,120.655472,North Carolina,USA
LeeMayberry,MIL,11,G,185.42000000000002,81.64656,Arkansas,USA
ClydeMayes,MIL,22,F,203.2,102.0582,Furman,USA
TharonMayes,PHI,8,G,190.5,79.3786,Florida State,USA
BillMayfield,GSW,36,F,200.66,92.98636,Iowa,USA
KenMayfield,NYK,16,G,187.96,83.91452,Tuskegee,USA
EricMaynor,OKC,6,G,190.5,79.3786,Va Commonwealth,USA
O.J.Mayo,MEM,3,G,195.58,95.25431999999999,Southern California,USA
SkylarMays,ATL,4,G,193.04,92.98636,Louisiana State,USA
TravisMays,SAC,1,G,187.96,86.18248,Texas-Austin,USA
MattMazza,SHE,,F,190.5,95.25431999999999,Michigan State,USA
LucMbah a Moute,MIL,12,F,203.2,104.32616,UCLA,Cameroon
DJMbenga,LAL,28,C,213.36,115.66596,Spirou Charleroi,Belgium
BobMcAdoo,LAC,11,C,205.74,95.25431999999999,North Carolina,USA
James MichaelMcAdoo,GSW,20,F,205.74,108.86207999999999,North Carolina,USA
KenMcBride,ATL,4,F,190.5,86.18248,Maryland-Eastern Shore,USA
MilesMcBride,NYK,2,G,187.96,88.45044,West Virginia,USA
TahjereMcCall,BKN,6,G,195.58,86.18248,Tennessee State,USA
RayMcCallum,SAC,3,G,190.5,86.18248,Detroit,USA
BobMcCann,MIN,55,F,200.66,111.13004,Morehead State,USA
BrendanMcCann,NYK,3,G,187.96,80.739376,St. Bonaventure,USA
MelMcCants,LAL,49,F,203.2,108.86207999999999,Purdue,USA
RashadMcCants,MIN,7,G,193.04,97.52228,North Carolina,USA
MikeMcCarron,HUS,,G,180.34,81.64656,Seton Hall,USA
AndreMcCarter,SAC,33,G,190.5,86.18248,UCLA,USA
WillieMcCarter,LAL,17,G,190.5,79.3786,Drake,USA
JohnnyMcCarthy,ATL,21,G,185.42000000000002,83.91452,Canisius,USA
HowieMcCarty,DEF,,,0.0,0.0,Wayne State,USA
KellyMcCarty,DEN,11,G-F,200.66,90.7184,Southern Mississippi,USA
WalterMcCarty,BOS,0,F,208.28,111.13004,Kentucky,USA
AmalMcCaskill,PHI,00,C,210.82,106.59412,Marquette,USA
PatrickMcCaw,TOR,22,G,200.66,82.100152,UNLV,USA
DwayneMcClain,IND,44,G,198.12,83.91452,Villanova,USA
"Ted, Hound DogMcClain",DEN,12,G,185.42000000000002,81.64656,Tennessee State,USA
DanMcClintock,DEN,50,C,213.36,122.46984,Northern Arizona,USA
JackMcCloskey,GSW,,G,187.96,86.18248,Pennsylvania,USA
GeorgeMcCloud,IND,21,F,203.2,104.32616,Florida State,USA
MacMcClung,GSW,37,G,187.96,83.91452,Texas Tech,USA
CJMcCollum,NOP,3,G,190.5,86.18248,Lehigh,USA
JohnMcConathy,ATL,15,F,195.58,88.45044,Northwestern State,USA
PaulMcConnell,ATL,,G,177.8,77.11064,Marshall,USA
T.J.McConnell,IND,9,G,185.42000000000002,86.18248,Arizona,USA
KeithMcCord,WAS,22,G,200.66,95.25431999999999,Alabama-Birmingham,USA
TimMcCormick,OKC,44,C,210.82,108.86207999999999,Michigan,USA
JelaniMcCoy,OKC,42,F,208.28,115.66596,UCLA,USA
PaulMcCracken,HOU,7,G,193.04,81.64656,California State-Northridge,USA
ChrisMcCray,MIL,12,G,195.58,87.089664,Maryland,USA
RodneyMcCray,HOU,22,F,203.2,99.79024,Louisville,USA
ScooterMcCray,OKC,20,F,205.74,97.52228,Louisville,USA
ErikMcCree,UTA,21,F,203.2,102.0582,Louisiana Tech,USA
ChrisMcCullough,BKN,1,F,205.74,97.52228,Syracuse,USA
JohnMcCullough,PHX,8,G,193.04,86.18248,Oklahoma,USA
ClintMcDaniel,SAC,20,G,193.04,81.64656,Arkansas,USA
XavierMcDaniel,OKC,34,F,200.66,98.883056,Wichita State,USA
JadenMcDaniels,MIN,3,F,205.74,83.91452,Washington,USA
JalenMcDaniels,CHA,6,F-C,205.74,92.98636,San Diego State,USA
JimMcDaniels,OKC,44,C,210.82,103.418976,Western Kentucky,USA
KJMcDaniels,HOU,14,G-F,198.12,92.98636,Clemson,USA
DougMcDermott,SAS,17,F,198.12,102.0582,Creighton,USA
SeanMcDermott,MEM,30,F,198.12,88.45044,Butler,USA
BenMcDonald,GSW,30,F,203.2,95.25431999999999,California-Irvine,USA
GlennMcDonald,BOS,13,F,198.12,86.18248,Long Beach State,USA
MichaelMcDonald,CHA,42,C,208.28,105.233344,New Orleans,USA
HankMcDowell,LAC,41,F,205.74,97.52228,Memphis,USA
AntonioMcDyess,DET,34,F-C,205.74,111.13004,Alabama,USA
JimMcElroy,UTA,33,G,190.5,86.18248,Central Michigan,USA
IvanMcFarlin,PHI,,F,200.66,103.872568,Oklahoma State,USA
MelMcGaha,NYK,8,G,185.42000000000002,86.18248,Arkansas,USA
MitchMcGary,OKC,33,F,208.28,115.66596,Michigan,USA
JaValeMcGee,DAL,00,C-F,213.36,122.46984,Nevada,USA
MikeMcGee,LAL,40,F,195.58,86.18248,Michigan,USA
BillMcGill,NYK,40,C,205.74,102.0582,Utah,USA
GeorgeMcGinnis,PHI,30,F,203.2,106.59412,Indiana,USA
JonMcGlocklin,MIL,14,G,195.58,92.98636,Indiana,USA
BryceMcGowens,CHA,7,G,198.12,79.3786,Nebraska,USA
TracyMcGrady,HOU,1,G-F,203.2,102.0582,Mount Zion Christian Academy (NC),USA
GilMcGregor,SAC,25,F,203.2,108.86207999999999,Wake Forest,USA
CameronMcGriff,POR,,F,200.66,99.79024,Oklahoma State,USA
RodneyMcGruder,DET,17,G,193.04,92.98636,Kansas State,USA
AlMcGuire,NYK,16,G,187.96,81.64656,St. John's,USA
AllieMcGuire,NYK,16,G,190.5,79.3786,Marquette,USA
DickMcGuire,NYK,15,G,182.88,81.64656,St. John's,USA
DominicMcGuire,WAS,5,F,205.74,106.59412,Fresno State,USA
KevinMcHale,BOS,32,F,208.28,95.25431999999999,Minnesota,USA
JimMcIlvaine,OKC,22,C,215.9,119.748288,Marquette,USA
JeffMcInnis,LAC,0,G,193.04,86.18248,North Carolina,USA
KennyMcIntosh,OKC,43,F,200.66,102.0582,Eastern Michigan,USA
KevinMcKenna,BKN,12,F,195.58,88.45044,Creighton,USA
ForrestMcKenzie,SAS,7,F,200.66,90.7184,Loyola-Marymount,USA
StanMcKenzie,POR,40,F,195.58,88.45044,New York University,USA
DerrickMcKey,IND,9,F,208.28,109.31567199999999,Alabama,USA
AaronMcKie,PHI,2,G,195.58,94.80072799999999,Temple,USA
BillyMcKinney,DEN,,G,182.88,72.57472,Northwestern,USA
CarltonMcKinney,LAC,4,F,193.04,86.18248,Southern Methodist,USA
HoraceMcKinney,WAS,17,F,198.12,83.91452,North Carolina,USA
TreyMcKinney-Jones,IND,10,G,195.58,99.79024,Miami,USA
AlfonzoMcKinnie,CHI,28,F,200.66,97.52228,Wisconsin-Green Bay,USA
JaQuoriMcLaughlin,DAL,,G,193.04,86.18248,California-Santa Barbara,USA
JordanMcLaughlin,MIN,6,G,182.88,83.91452,Southern California,USA
BenMcLemore,POR,23,G,190.5,88.45044,Kansas,USA
MccoyMcLemore,GSW,18,F,200.66,104.32616,Drake,USA
GeorgeMcLeod,BAL,,F,195.58,90.7184,TCU,USA
KeithMcLeod,UTA,20,G,187.96,86.18248,Bowling Green,USA
RoshownMcLeod,ATL,7,F,203.2,100.243832,Duke,USA
JackMcMahon,ATL,21,G,185.42000000000002,83.91452,St. John's,USA
NateMcMillan,OKC,10,G-F,195.58,95.25431999999999,North Carolina State,USA
TomMcMillen,ATL,54,F,210.82,97.52228,Maryland,USA
JimMcMillian,LAL,5,F,195.58,97.52228,Columbia,USA
ShellieMcMillon,DET,25,F,195.58,92.98636,Bradley,USA
MalMcMullan,INO,,,0.0,0.0,Xavier,USA
ChetMcNabb,BAL,,,0.0,0.0,Arizona State,USA
MarkMcNamara,PHI,31,C,210.82,106.59412,California,USA
JoeMcNamee,SAC,20,C,198.12,95.25431999999999,San Francisco,USA
JerelMcNeal,PHX,8,G,190.5,90.7184,Marquette,USA
ChrisMcNealy,NYK,14,F,200.66,95.25431999999999,San Jose State,USA
BobMcNeill,NYK,52,G,185.42000000000002,77.11064,St. Joseph's (PA),USA
LarryMcNeill,SAC,32,F,205.74,88.45044,Marquette,USA
CarlMcNulty,ATL,6,G,190.5,83.91452,Purdue,USA
PaulMcPherson,PHX,23,G,193.04,95.25431999999999,DePaul,USA
CozellMcQueen,DET,40,F,210.82,106.59412,North Carolina State,USA
JordanMcRae,WAS,52,G,195.58,81.192968,Tennessee,USA
ThalesMcReynolds,WAS,11,G,190.5,83.91452,Miles,USA
JoshMcRoberts,IND,4,F,208.28,108.86207999999999,Duke,USA
EricMcWilliams,HOU,22,F,203.2,90.7184,Long Beach State,USA
GeorgeMearns,PRO,,F,190.5,79.3786,Rhode Island,USA
SlavaMedvedenko,LAL,3,F,208.28,114.758776,Kyiv,Ukraine
DarnellMee,DEN,4,G,195.58,79.3786,Western Kentucky,USA
JodieMeeks,PHI,20,G,193.04,95.25431999999999,Kentucky,USA
CliffMeely,HOU,21,F,203.2,97.52228,Colorado,USA
ScottMeents,OKC,8,F,208.28,102.0582,Illinois,USA
DickMehen,DET,17,F,195.58,88.45044,Tennessee,USA
DonMeineke,DET,22,F,200.66,94.347136,Dayton,USA
CarlMeinhold,BAL,,G,187.96,83.91452,Long Island-Brooklyn,USA
SalahMejri,DAL,50,C,218.44,106.59412, ,Tunisia
GalMekel,DAL,33,G,190.5,86.636072,Wichita State,Israel
BillMelchionni,PHI,25,G,185.42000000000002,74.84268,Villanova,USA
GaryMelchionni,PHX,25,G,187.96,83.91452,Duke,USA
NicoloMelli,NOP,44,F,205.74,107.047712, ,Italy
FabMelo,BOS,13,C,213.36,115.66596,Syracuse,Brazil
De'AnthonyMelton,PHI,8,G,187.96,90.7184,Southern California,USA
EdMelvin,PIT,,F,175.26,77.11064,Duquesne,USA
DeanMeminger,NYK,7,G,185.42000000000002,79.3786,Marquette,USA
ChuckMencel,LAL,18,G,182.88,76.203456,Minnesota,USA
JohnMengelt,DET,15,G,187.96,88.45044,Auburn,USA
KenMenke,WAT,,G,182.88,76.203456,Illinois,USA
PopsMensah-Bonsu,TOR,44,F,208.28,108.86207999999999,George Washington,USA
RonMercer,BOS,5,F,200.66,95.25431999999999,Kentucky,USA
JoeMeriweather,SAC,50,C,208.28,97.52228,Southern Illinois,USA
PorterMeriwether,PHI,14,G,187.96,81.64656,Tennessee State,USA
SamMerrill,SAC,15,G,193.04,92.98636,Utah State,USA
TomMeschery,GSW,14,F,198.12,97.52228,St. Mary's (CA),USA
ChimezieMetu,SAC,7,F-C,205.74,102.0582,Southern California,USA
LorenMeyer,DAL,34,C-F,208.28,117.93392,Iowa State,USA
DaveMeyers,MIL,7,F,205.74,97.52228,UCLA,USA
StanMiasek,CHS,3,F,195.58,95.25431999999999,No School,USA
LarryMicheaux,HOU,40,F,205.74,99.79024,Houston,USA
JordanMickey,BOS,25,C-F,203.2,106.59412,Louisiana State,USA
KhrisMiddleton,MIL,22,F,200.66,100.697424,Texas A&M,USA
ZigmundMihalik,PIT,,G,182.88,81.64656,Ford City HS (PA),USA
ChrisMihm,CLE,4,C,213.36,120.20188,Texas-Austin,USA
EricMika,SAC,,C-F,208.28,105.686936,Brigham Young,USA
EdMikan,GSW,15,C,203.2,104.32616,DePaul,USA
GeorgeMikan,LAL,99,C,208.28,111.13004,DePaul,USA
LarryMikan,CLE,30,F,200.66,95.25431999999999,Minnesota,USA
VernMikkelsen,LAL,19,F,200.66,104.32616,Hamline,USA
AlMiksis,WAT,,C,200.66,95.25431999999999,Western Illinois,USA
AaronMiles,GSW,,G,185.42000000000002,86.18248,Kansas,USA
CJMiles,BOS,6,F-G,198.12,99.79024,No College,USA
DariusMiles,LAC,3,F,205.74,106.59412,East St. Louis HS (IL),USA
EddieMiles,DET,42,G,193.04,88.45044,Seattle,USA
MarkoMilic,PHX,20,F,198.12,106.59412, ,Slovenia
DarkoMilicic,MEM,31,C,213.36,124.7378,Hemoform,Serbia
NatMilitzok,NYK,,,0.0,0.0,Cornell,USA
AndreMiller,DEN,24,G,190.5,90.7184,Utah,USA
AnthonyMiller,LAL,6,F,205.74,115.66596,Michigan State,USA
BillMiller,CHS,,,0.0,0.0,North Carolina,USA
BobMiller,SAS,41,F,208.28,104.32616,Cincinnati,USA
BradMiller,SAC,52,C-F,213.36,118.387512,Purdue,USA
DariusMiller,NOP,21,F,198.12,102.0582,Kentucky,USA
DickMiller,IND,30,F,198.12,97.52228,Toledo,USA
EddieMiller,BAL,,F,203.2,102.0582,Syracuse,USA
HarryMiller,HUS,,C,193.04,104.32616,North Carolina,USA
JayMiller,ATL,12,F,195.58,92.98636,Notre Dame,USA
MalcolmMiller,TOR,13,G-F,200.66,95.25431999999999,Holy Cross,USA
MikeMiller,MEM,3,G-F,203.2,98.883056,Florida,USA
OliverMiller,PHX,3,C,205.74,142.88148,Arkansas,USA
QuincyMiller,DEN,34,F,205.74,95.25431999999999,Baylor,USA
ReggieMiller,IND,31,G,200.66,88.45044,UCLA,USA
WaltMiller,PIT,,F,187.96,86.18248,Duquesne,USA
ChrisMills,CLE,34,F,200.66,99.79024,Arizona,USA
JohnMills,PIT,,C,203.2,92.079176,Western Kentucky,USA
PattyMills,BKN,8,G,182.88,81.64656,St. Mary's,Australia
TerryMills,DET,6,C-F,208.28,113.398,Michigan,USA
ElijahMillsap,UTA,22,G-F,200.66,97.52228,Alabama-Birmingham,USA
PaulMillsap,PHI,8,F,200.66,116.573144,Louisiana Tech,USA
ShakeMilton,PHI,18,G-F,195.58,92.98636,Southern Methodist,USA
HaroldMiner,MIA,4,G,195.58,95.25431999999999,Southern California,USA
DirkMinniefield,CLE,11,G,190.5,81.64656,Kentucky,USA
DaveMinor,ATL,8,G,187.96,83.91452,UCLA,USA
GregMinor,BOS,9,G-F,198.12,104.32616,Louisville,USA
MarkMinor,BOS,20,F,198.12,97.52228,Ohio State,USA
JoshMinott,MIN,8,F,203.2,92.98636,Memphis,USA
NikolaMirotic,CHI,41,F,208.28,113.398,Real Madrid,Montenegro
WatMisaka,NYK,15,G,170.18,68.0388,Utah,USA
JasonMiskiri,CHA,11,G,187.96,83.91452,George Mason,USA
DavionMitchell,SAC,15,G,182.88,91.625584,Baylor,USA
DonovanMitchell,CLE,45,G,185.42000000000002,97.52228,Louisville,USA
MikeMitchell,SAS,34,F,200.66,97.52228,Auburn,USA
MurrayMitchell,AND,,C,198.12,0.0,Sam Houston State,USA
SamMitchell,MIN,42,F,200.66,97.52228,Mercer,USA
ToddMitchell,MIA,32,F,200.66,92.98636,Purdue,USA
TonyMitchell,MIL,18,F,198.12,97.975872,Alabama,USA
TonyMitchell,DET,9,F,203.2,106.59412,North Texas,USA
NazMitrou-Long,UTA,15,G,190.5,98.883056,Iowa State,Canada
SteveMix,PHI,50,F,200.66,97.52228,Toledo,USA
BillMlkvy,GSW,16,F,193.04,86.18248,Temple,USA
CuttinoMobley,HOU,32,G,193.04,97.52228,Rhode Island,USA
EricMobley,MEM,52,C,210.82,106.59412,Pittsburgh,USA
EvanMobley,CLE,4,C,210.82,97.52228,Southern California,USA
IsaiahMobley,CLE,15,F,203.2,107.954896,Southern California,USA
LarryMoffett,HOU,41,F,203.2,95.25431999999999,UNLV,USA
LeoMogus,GSW,18,F,193.04,86.18248,Youngstown State,USA
NazrMohammed,CHA,13,C,208.28,113.398,Kentucky,USA
JeromeMoiso,NOP,6,F,208.28,106.59412,UCLA,France
PaulMokeski,MIL,44,C,213.36,113.398,Kansas,USA
AdamMokoka,CHI,20,G,193.04,86.18248,Mega Basket,France
JackMolinas,DET,6,F,198.12,90.7184,Columbia,USA
WayneMolis,NYK,18,F,203.2,104.32616,Lewis,USA
SidneyMoncrief,MIL,4,G,193.04,81.64656,Arkansas,USA
ChimaMoneke,SAC,19,F,195.58,101.151016,California-Davis,Nigeria
EricMoney,DET,14,G,182.88,77.11064,Arizona,USA
SergeiMonia,POR,,F,203.2,99.79024,CSKA Moscow,Russia
MalikMonk,SAC,0,G,190.5,90.7184,Kentucky,USA
EarlMonroe,NYK,10,G,190.5,83.91452,Winston-Salem State,USA
GregMonroe,MIN,15,F-C,208.28,113.398,Georgetown,USA
RodneyMonroe,ATL,12,G,190.5,83.91452,North Carolina State,USA
LuisMontero,POR,44,G,200.66,83.91452,Westchester C.C.,Dominican Republic
HowieMontgomery,GSW,43,F,193.04,99.79024,Texas-Pan American,USA
EricMontross,DET,00,C,213.36,122.46984,North Carolina,USA
MosesMoody,GSW,4,G,195.58,95.707912,Arkansas,USA
JamarioMoon,TOR,9,F,203.2,92.98636,Meridian CC,USA
XavierMoon,LAC,15,G,187.96,74.84268,Morehead State,USA
JimMooney,GSW,7,F,195.58,97.52228,Villanova,USA
MattMooney,NYK,31,G,187.96,90.264808,Texas Tech,USA
AndreMoore,DEN,53,F,205.74,97.52228,Loyola-Chicago,USA
BenMoore,IND,26,F,203.2,99.79024,Southern Methodist,USA
E'TwaunMoore,ORL,55,G,190.5,86.636072,Purdue,USA
JackieMoore,GSW,4-14,F,195.58,81.64656,La Salle,USA
JohnnyMoore,SAS,00,G,185.42000000000002,79.3786,Texas-Austin,USA
LowesMoore,BKN,13,G,185.42000000000002,77.11064,West Virginia,USA
MikkiMoore,DET,31,F-C,213.36,102.0582,Nebraska,USA
OttoMoore,DET,34,C,210.82,92.98636,Texas-Pan American,USA
RonMoore,DET,53,C,213.36,117.93392,West Virginia State,USA
TracyMoore,DAL,20,G,193.04,90.7184,Tulsa,USA
WendellMoore Jr.,MIN,7,G,195.58,97.52228,Duke,USA
JaMorant,MEM,12,G,187.96,78.925008,Murray State,USA
EricMoreland,DET,15,F-C,208.28,107.954896,Oregon State,USA
JackieMoreland,DET,15,F,200.66,97.52228,Louisiana Tech,USA
GuyMorgan,IND,35,G,203.2,92.98636,Wake Forest,USA
JuwanMorgan,LAC,16,F,200.66,105.233344,Indiana,USA
RexMorgan,BOS,20,G,195.58,86.18248,Jacksonville,USA
ElmoMorgenthaler,GSW,17,C,205.74,104.32616,New Mexico Tech,USA
DarrenMorningstar,DAL,55,C,208.28,106.59412,Pittsburgh,USA
ChrisMorris,BKN,34,F,203.2,103.418976,Auburn,USA
DariusMorris,LAL,14,G,193.04,88.45044,Michigan,USA
IsaiahMorris,DET,35,F,203.2,103.872568,Arkansas,USA
JaylenMorris,SAS,3,G,195.58,83.91452,Molloy,USA
MarkieffMorris,BKN,13,F,205.74,111.13004,Kansas,USA
MaxMorris,SHE,,F,187.96,88.45044,Northwestern,USA
MonteMorris,WAS,22,G,187.96,83.007336,Iowa State,USA
RandolphMorris,ATL,33,C,210.82,124.7378,Kentucky,USA
TerenceMorris,HOU,44,F,205.74,100.243832,Maryland,USA
MarcusMorris Sr.,LAC,8,F,203.2,98.883056,Kansas,USA
AdamMorrison,CHA,6,F,203.2,92.98636,Gonzaga,USA
DwightMorrison,BOS,12,F,203.2,99.79024,Idaho,USA
MikeMorrison,PHX,32,G,193.04,88.45044,Loyola-Maryland,USA
AnthonyMorrow,OKC,11,G,195.58,95.25431999999999,Georgia Tech,USA
DwayneMorton,GSW,50,G,200.66,88.45044,Louisville,USA
JohnMorton,CLE,23,F,190.5,81.64656,Seton Hall,USA
RichardMorton,IND,4,F,190.5,86.18248,California State-Fullerton,USA
GlennMosley,SAS,34,F,203.2,88.45044,Seton Hall,USA
PerryMoss,GSW,10,G,187.96,83.91452,Northeastern,USA
LawrenceMoten,MEM,21,G,195.58,86.18248,Syracuse,USA
DonatasMotiejunas,HOU,28,F-C,213.36,99.79024,Lithuania,Lithuania
JohnathanMotley,LAC,15,F,203.2,104.32616,Baylor,USA
HannoMottola,ATL,13,C-F,210.82,112.037224,Utah,Finland
ArnettMoultrie,PHI,5,F,208.28,108.86207999999999,Mississippi State,USA
AlonzoMourning,MIA,33,C,208.28,118.387512,Georgetown,USA
TimofeyMozgov,DEN,21,C,215.9,124.7378, ,Russia
ChuckMrazovich,INO,,F,195.58,83.91452,Eastern Kentucky,USA
EmmanuelMudiay,SAC,15,G,190.5,90.7184,Guangdong,DRC
ErwinMueller,DET,51,F,203.2,104.32616,San Francisco,USA
ShabazzMuhammad,MIN,15,G-F,198.12,100.243832,UCLA,USA
MychalMulder,MIA,12,G,190.5,88.45044,Kentucky,Canada
JoeMullaney,BOS,17,G,182.88,74.84268,Holy Cross,USA
BobMullens,HUS,,,0.0,0.0,Fordham,USA
ByronMullens,CHA,30,C,213.36,124.7378,Ohio State,USA
ChrisMullin,GSW,17,F,200.66,97.52228,St. John's,USA
JeffMullins,GSW,23,G,193.04,86.18248,Duke,USA
ToddMundt,ATL,51,C,213.36,115.66596,Delta State,USA
XavierMunford,MEM,0,G,193.04,78.471416,Rhode Island,USA
ChrisMunk,UTA,44,F,205.74,102.0582,Southern California,USA
GeorgeMunroe,BOM,6,G,180.34,77.11064,Dartmouth,USA
EricMurdock,MIL,5,G,185.42000000000002,90.7184,Providence,USA
GheorgheMuresan,WAS,77,C,231.14000000000001,137.438376,Pau Orthez,Romania
AdeMurkey,SAC,,G,195.58,90.7184,Denver,USA
AllenMurphy,LAL,20,G,193.04,86.18248,Louisville,USA
CalvinMurphy,HOU,23,G,175.26,74.84268,Niagara,USA
DickMurphy,NYK,5,G,185.42000000000002,79.3786,Manhattan,USA
ErikMurphy,CHI,33,F,208.28,104.32616,Florida,Finland
JayMurphy,LAC,42,F,205.74,99.79024,Boston College,USA
JohnMurphy,GSW,12,F,187.96,79.3786,Simon Gratz HS (PA),USA
